,Unnamed: 0,title,community,hourseType,area,direction,fitment,elevator,floorInfo,position,price,area_positon
7886,7886,苏豪名厦 2室1厅 240万,苏豪名厦,2室1厅,51.04平米,东,其他,有电梯,中楼层(共28层)2000年建板塔结合,南头,240.0,南山区
7887,7887,花果山小区 2室1厅 500万,花果山小区,2室1厅,84.61平米,南,其他,有电梯,高楼层(共24层)1993年建板塔结合,蛇口,500.0,南山区
7888,7888,中海深圳湾畔花园 3室2厅 780万,中海深圳湾畔花园,3室2厅,98.15平米,东南,其他,有电梯,中楼层(共33层)2003年建塔楼,白石洲,780.0,南山区
7889,7889,朗景园 3室2厅 719万,朗景园,3室2厅,98.53平米,东南,其他,有电梯,中楼层(共14层)2001年建板塔结合,科技园,719.0,南山区
7890,7890,信和自由广场 1室1厅 380万,信和自由广场,1室1厅,51.92平米,东,其他,有电梯,低楼层(共26层)2006年建板塔结合,后海,380.0,南山区
7891,7891,红树西岸东南向 高楼层标准四房  视野好,百仕达红树西岸,4室2厅,190.19平米,东南,其他,有电梯,高楼层(共31层)2006年建板楼,红树湾,2850.0,南山区
7892,7892,海印长城北向看花园安静三房，红本在手,海印长城,3室2厅,108.44平米,北,其他,有电梯,中楼层(共22层)2002年建板塔结合,南山中心,930.0,南山区
7893,7893,科技园58区 红本在手 南北向四房 诚心出售,科技园五十八区,4室2厅,112.62平米,南 北,其他,无电梯,高楼层(共7层)1997年建板楼,科技园,960.0,南山区
7894,7894,星海名城六期，大三房，客厅出阳台超东南，安静看小区,星海名城六期,3室2厅,124.12平米,东南,其他,有电梯,中楼层(共28层)2007年建板楼,前海,1000.0,南山区
7895,7895,心语家园，精装1室1厅，业主诚售！,心语家园,1室1厅,37.92平米,东北,其他,有电梯,高楼层(共19层)2002年建塔楼,前海,275.0,南山区
7896,7896,星海名城 精装修三房 业主诚心出售 看房随时,星海名城三期,3室2厅,79.69平米,西,其他,有电梯,高楼层(共28层)2004年建板塔结合,前海,600.0,南山区
7897,7897,太古城南 3室1厅 1290万,太古城南,3室1厅,78.77平米,北,其他,有电梯,中楼层(共30层)2010年建板塔结合,深圳湾,1290.0,南山区
7898,7898,阳光带海滨城二期 2室2厅 1100万,阳光带海滨城二期,2室2厅,88.28平米,南,其他,有电梯,中楼层(共23层)2004年建板塔结合,科技园,1100.0,南山区
7899,7899,假日湾 3室2厅 1180万,假日湾,3室2厅,144.96平米,东南,精装,有电梯,高楼层(共27层)2004年建板塔结合,华侨城,1180.0,南山区
7900,7900,大冲城市花园 2室1厅 890万,大冲城市花园,2室1厅,80.7平米,南,其他,有电梯,高楼层(共38层)2014年建板塔结合,科技园,890.0,南山区
7901,7901,康乐大厦 5室2厅 560万,康乐大厦,5室2厅,129.81平米,西南,其他,有电梯,中楼层(共28层)1996年建板塔结合,南山中心,560.0,南山区
7902,7902,前海金岸 2室0厅 205万,前海金岸,2室0厅,28.46平米,西北,其他,有电梯,高楼层(共28层)2008年建塔楼,南头,205.0,南山区
7903,7903,满五唯一，高楼层，南北通，欠款50万，业主诚意卖,雷圳碧榕湾,3室2厅,88.96平米,西南,其他,有电梯,高楼层(共29层)2009年建板塔结合,前海,720.0,南山区
7904,7904,南山地铁口住家两房 满5年深圳唯一住房 通透采光好,富嘉名阁,2室2厅,70.12平米,北,精装,有电梯,高楼层(共9层)2001年建塔楼,南头,390.0,南山区
7905,7905,前海自贸 南北通透大三房 大阳台 视野好,鼎太风华四期,3室1厅,117.56平米,南 北,精装,有电梯,高楼层(共18层)2004年建板楼,前海,1110.0,南山区
7906,7906,华晖云门 2室2厅 600万,华晖云门,2室2厅,71.63平米,南,其他,其他,低楼层(共39层)2015年建板塔结合,大学城,600.0,南山区
7907,7907,福临苑2房57.77平 400万满2年桃园地铁站旁,福临苑,2室1厅,57.77平米,东,其他,有电梯,高楼层(共21层)2004年建板塔结合,南头,400.0,南山区
7908,7908,招商 维园大厦 满五唯一 电梯房 税费少,维园大厦,3室2厅,121.91平米,东南,其他,有电梯,低楼层(共31层)1993年建塔楼,蛇口,650.0,南山区
7909,7909,鼎太风华五期业主诚心出售，正规三房,鼎太风华五期,3室2厅,105.28平米,南 北,其他,有电梯,高楼层(共28层)2006年建板塔结合,前海,1080.0,南山区
7910,7910,滨海之窗 3室2厅 1400万,滨海之窗,3室2厅,104.63平米,东北,精装,有电梯,高楼层(共31层)2004年建塔楼,后海,1400.0,南山区
7911,7911,此房满五唯一，朝北，带花园，固定车位，小区安静,科苑学里,5室3厅,174.51平米,北,简装,有电梯,低楼层(共13层)2005年建板塔结合,科技园,1260.0,南山区
7912,7912,福园单身公寓 1室1厅 175万,福园单身公寓,1室1厅,39.08平米,西,其他,无电梯,高楼层(共9层)1994年建板楼,南山中心,175.0,南山区
7913,7913,精装小户型 交通便利 户型方正 近后海总部基地,金海岸大厦,1室1厅,38.61平米,西,其他,有电梯,中楼层(共30层)2003年建板塔结合,后海,300.0,南山区
7914,7914,东方新地 1室1厅 295万,东方新地,1室1厅,43.82平米,北,其他,有电梯,低楼层(共24层)2004年建塔楼,南头,295.0,南山区
7915,7915,科苑西住宅小区 1室0厅 260万,科苑西住宅小区,1室0厅,34平米,东南,其他,其他,高楼层(共8层)1988年建板塔结合,科技园,260.0,南山区
7916,7916,艺华花园 2室1厅 220万,艺华花园,2室1厅,41.42平米,南,其他,无电梯,低楼层(共7层)1996年建板楼,南头,220.0,南山区
7917,7917,端头户 看山 安静 双阳台 诚心卖,山海津,2室2厅,73.26平米,东北,其他,有电梯,低楼层(共27层)2015年建塔楼,蛇口,455.0,南山区
7918,7918,前海金岸 1室0厅 208万,前海金岸,1室0厅,28.03平米,西南,其他,有电梯,高楼层(共28层)2008年建塔楼,南头,208.0,南山区
7919,7919,丽湾国际公寓 2室1厅 230万,丽湾国际公寓,2室1厅,46平米,东南,其他,有电梯,中楼层(共32层)2010年建塔楼,前海,230.0,南山区
7920,7920,可做五房，看房随时有钥匙，高楼层视野好，红本在手,鼎太风华三期,4室2厅,143.93平米,东南,精装,有电梯,中楼层(共29层)2011年建板塔结合,前海,1460.0,南山区
7921,7921,雷圳碧榕湾 2室1厅 400万,雷圳碧榕湾,2室1厅,46.52平米,东南,其他,有电梯,低楼层(共15层)2009年建板塔结合,前海,400.0,南山区
7922,7922,星海名城六期  花园中间    经典一房出售,星海名城六期,1室1厅,46.34平米,西北,精装,有电梯,中楼层(共31层)2007年建板塔结合,前海,420.0,南山区
7923,7923,双玺时光道 1室1厅 1200万,双玺时光道,1室1厅,86.77平米,东南,其他,有电梯,低楼层(共31层)2017年建板塔结合,蛇口,1200.0,南山区
7924,7924,桃源村二期 地铁口 中间层无遮挡 满五年红本 税费低,桃源村二期,2室2厅,91.58平米,东北,精装,有电梯,中楼层(共19层)1999年建塔楼,西丽,455.0,南山区
7925,7925,满五唯一 ，税费少。装修好，中高楼层看南山,常兴广场,3室1厅,104.95平米,南,其他,有电梯,高楼层(共29层)2004年建板塔结合,南头,690.0,南山区
7926,7926,锦隆笋盘 腾讯滨海旁 楼层适中 满五唯一 近地铁,锦隆花园,3室1厅,113.43平米,南 北,其他,有电梯,中楼层(共11层)1999年建板塔结合,科技园,800.0,南山区
7927,7927,锦绣花园二期 红本在手 满五年  税费低,锦绣花园二期,4室2厅,193.33平米,南,精装,有电梯,中楼层(共33层)2001年建板塔结合,华侨城,1600.0,南山区
7928,7928,科技园 中山公园旁  三房 红本  有钥匙  740,中山颐景花园一期,3室2厅,113.87平米,东,其他,有电梯,高楼层(共16层)2001年建板塔结合,南头,740.0,南山区
7929,7929,现代城华庭 5室1厅 1050万,现代城华庭,5室1厅,237.11平米,南,其他,有电梯,中楼层(共33层)2004年建板塔结合,南山中心,1050.0,南山区
7930,7930,麒麟花园A区 4室2厅 1250万,麒麟花园A区,4室2厅,139.62平米,西南,其他,有电梯,低楼层(共17层)2002年建板塔结合,南头,1250.0,南山区
7931,7931,东方美地苑 1室1厅 240万,东方美地苑,1室1厅,34.86平米,西,其他,无电梯,高楼层(共8层)2001年建板塔结合,南头,240.0,南山区
7932,7932,来福士 一手业主产权满5年 南油地铁口 南油购物公园,公园道,1室1厅,52.92平米,南,精装,有电梯,中楼层(共25层)2013年建板楼,南山中心,350.0,南山区
7933,7933,南油商圈精装大3房带阳台 产权满5年 来福士广场,金晖大厦,3室1厅,78.85平米,西南,简装,有电梯,中楼层(共31层)2002年建板塔结合,南山中心,430.0,南山区
7934,7934,海尚国际 正规三房两卫 高层看海景 满5年红本在手,海尚国际,3室1厅,106.76平米,南,其他,有电梯,中楼层(共31层)2004年建塔楼,蛇口,650.0,南山区
7935,7935,龙瑞佳园，两居室，精装，适合居住的小区,山海津,2室1厅,72.48平米,西南,其他,有电梯,低楼层(共27层)2015年建塔楼,蛇口,430.0,南山区
7936,7936,石云村 满二年税费少 户型方正 中间楼层采光通风好,石云村,3室2厅,103.8平米,东南,其他,无电梯,中楼层(共7层)1989年建板楼,蛇口,700.0,南山区
7937,7937,迎晖公寓 安静 复式电梯2房 配套齐全,迎晖公寓,2室2厅,80.8平米,南,精装,有电梯,中楼层(共8层)2009年建板塔结合,蛇口,550.0,南山区
7938,7938,雍景湾正规大两房 装修好 高楼层观景,雍景湾,2室2厅,83.06平米,南,其他,有电梯,高楼层(共30层)2012年建板塔结合,蛇口,950.0,南山区
7939,7939,7号线西丽湖 复式四改三房  双阳台 业主自住 干净清爽,桑泰丹华一期,3室2厅,146.61平米,南,其他,有电梯,低楼层(共18层)2006年建板塔结合,大学城,1350.0,南山区
7940,7940,龙泰轩 2室2厅 430万,龙泰轩,2室2厅,56.11平米,南,其他,有电梯,低楼层(共11层)2001年建板塔结合,南山中心,430.0,南山区
7941,7941,七号线龙井站 南北通透四房 朝南 采光好 税费少,海龙苑,4室2厅,111.82平米,南,其他,有电梯,高楼层(共9层)2004年建板塔结合,西丽,625.0,南山区
7942,7942,安静 采光好 业主诚心出售 看房方便,假日湾,3室1厅,138.75平米,东,其他,有电梯,中楼层(共27层)2004年建板塔结合,华侨城,1050.0,南山区
7943,7943,东帝海景家园三房出售，户型方正，南北向。,东帝海景家园,3室2厅,100.13平米,南,其他,有电梯,中楼层(共12层)2003年建塔楼,蛇口,770.0,南山区
7944,7944,汇宾广场+通透三房+房子简装+看房方便+地段好,汇宾广场,3室1厅,99.29平米,南,简装,有电梯,高楼层(共32层)2002年建板塔结合,南山中心,525.0,南山区
7945,7945,来福士 登良花园 客厅出阳台 方正两房,登良花园,2室1厅,58.13平米,东南,其他,无电梯,高楼层(共8层)2000年建板塔结合,南山中心,360.0,南山区
7946,7946,招南小区实用大三房，红本在手，南北通透 户型方正。,招南小区,3室2厅,111.16平米,南 北,简装,无电梯,中楼层(共7层)1988年建板塔结合,蛇口,650.0,南山区
7947,7947,世界之窗地铁口物业 一房总价低,瑞思中心,1室0厅,35.85平米,南,其他,有电梯,低楼层(共34层)2008年建板塔结合,华侨城,225.0,南山区
7948,7948,福临苑一室一厅户型方正 南山站桃园站 深大科技园,福临苑,1室1厅,42平米,西南,其他,有电梯,低楼层(共21层)2004年建板塔结合,南头,268.0,南山区
7949,7949,蓝漪花园 精装户型方正 适合居,蓝漪花园,4室1厅,138.28平米,南,简装,有电梯,低楼层(共17层)2002年建板塔结合,蛇口,1000.0,南山区
7950,7950,现代城华庭   户型方正大两房   可改三房,现代城华庭,2室2厅,92.79平米,东南,其他,有电梯,低楼层(共30层)2004年建板塔结合,南山中心,550.0,南山区
7951,7951,漾日湾畔 南二外精装南向三房 满五唯一 红本在手,漾日湾畔,3室2厅,140平米,南,其他,有电梯,低楼层(共33层)2003年建板塔结合,后海,1600.0,南山区
7952,7952,东方银座公馆，11年小区，一房，高层，精装修,东方银座公馆,1室0厅,51.8平米,西,其他,有电梯,中楼层(共32层)2011年建塔楼,前海,350.0,南山区
7953,7953,天马综合楼 经典2+1户型  户型方正 住家优选,天马综合楼,2室1厅,67.98平米,西,其他,其他,低楼层(共9层)2003年建板塔结合,南山中心,398.0,南山区
7954,7954,广物花园 3室1厅 760万,广物花园,3室1厅,99.53平米,南,其他,无电梯,高楼层(共8层)1995年建板楼,蛇口,760.0,南山区
7955,7955,龙福苑 南北户型，户型方正，有电梯，出门是市政花园,龙福苑,3室2厅,104平米,南 北,简装,有电梯,低楼层(共7层)2005年建暂无数据,西丽,666.0,南山区
7956,7956,绿海名都 3室1厅 780万,绿海名都,3室1厅,105.72平米,西北,其他,有电梯,中楼层(共17层)2004年建板塔结合,前海,780.0,南山区
7957,7957,桃园地铁 户型方正客厅出阳台4房 装修精装拎包入住,南景苑,4室2厅,129.23平米,南 西,精装,有电梯,高楼层(共31层)2002年建塔楼,南头,890.0,南山区
7958,7958,前海自贸区  前海时代大三房诚售,前海时代广场,3室2厅,132.23平米,西,其他,其他,低楼层(共27层)2016年建暂无数据,前海,1350.0,南山区
7959,7959,半岛城邦二期单本证+西南全海景+精装大三房+满5年,半岛城邦花园二期,3室2厅,154.86平米,西南,其他,有电梯,低楼层(共48层)2009年建板塔结合,蛇口,1500.0,南山区
7960,7960,四达安静房源，自如装修，保养及时，租约出售,四达大厦,3室1厅,68.21平米,西北,其他,有电梯,低楼层(共20层)2002年建板塔结合,南山中心,405.0,南山区
7961,7961,海境界一期，高层复式看海景，南北通透。,海境界家园一期,3室1厅,88.3平米,南 北,其他,有电梯,高楼层(共34层)2013年建板塔结合,蛇口,1100.0,南山区
7962,7962,带花园 宜住宜商 南北通 满五年红本！,招商名仕花园,3室2厅,107.9平米,南,精装,无电梯,低楼层(共7层)1997年建板塔结合,后海,800.0,南山区
7963,7963,地铁口汇宾广场，东南向三房，中楼层，不临路安静居家,汇宾广场,3室1厅,129.96平米,东南,其他,有电梯,中楼层(共32层)2002年建板塔结合,南山中心,610.0,南山区
7964,7964,汇金家园 精装三房 拎包入住 正对小区花园,汇金家园,3室1厅,106.1平米,北,其他,有电梯,高楼层(共11层)2003年建板楼,南头,743.0,南山区
7965,7965,31.13平米休闲大开间！业主诚意出售！看房提前预约！,栖游家园,1室0厅,31.13平米,西,其他,有电梯,低楼层(共33层)2014年建板塔结合,蛇口,209.0,南山区
7966,7966,"地铁1号线上盖物业,南山175万以内难得的好房源！！",国际市长交流中心,1室0厅,37.92平米,东南,简装,有电梯,中楼层(共25层)2004年建塔楼,红树湾,175.0,南山区
7967,7967,大冲城市花园 一本证复式 北看塘朗 南看海景 红本在手,大冲城市花园,7室2厅,274.61平米,南 北,其他,有电梯,低楼层(共39层)2014年建板塔结合,科技园,2600.0,南山区
7968,7968,山海韵 3室2厅 1080万,山海韵,3室2厅,121.54平米,东南,其他,毛坯,低楼层(共28层)2016年建暂无数据,蛇口,1080.0,南山区
7969,7969,友邻公寓 精装小两房 满5年 红本在手,友邻公寓,2室1厅,37.92平米,南,其他,有电梯,高楼层(共30层)2006年建塔楼,南山中心,350.0,南山区
7970,7970,金海岸大厦 1室1厅 305万,金海岸大厦,1室1厅,38.84平米,西南,其他,有电梯,中楼层(共30层)2003年建板塔结合,后海,305.0,南山区
7971,7971,麒麟花园大3房，本在手，户型方正实用，前后花园,麒麟花园A区,3室2厅,108.6平米,北,其他,有电梯,低楼层(共11层)2001年建板塔结合,南头,1000.0,南山区
7972,7972,二本证，高楼层，自住，保持好，景观好,恒裕滨城一期,3室2厅,142.93平米,东南,精装,有电梯,高楼层(共24层)2014年建板塔结合,深圳湾,2200.0,南山区
